murX,murY,murZ,rightfemurX,rightfemurY,rightfemurZ,murX,murY,murZ,murX,murY,murZ,leftfemurX,leftfemurY,leftfemurZ,murX,murY,murZ,murX,murY,murZ,upperspineX,upperspineY,upperspineZ,neckX,neckY,neckZ,sphnosetipX,sphnosetipY,sphnosetipZ,sphheadtopX,sphheadtopY,sphheadtopZ,leftshoulderX,leftshoulderY,leftshoulderZ,leftelbowX,leftelbowY,leftelbowZ,leftwristX,leftwristY,leftwristZ,rightshoulderX,rightshoulderY,rightshoulderZ,rightelbowX,rightelbowY,rightelbowZ,rightwristX,rightwristY,rightwristZ
0.0,-0.14,113.91,12.77,-0.14,113.91,0.0,-0.14,113.91,0.0,-0.14,113.91,-12.77,-0.14,113.91,0.0,-0.14,113.91,0.0,-0.14,113.91,0.01,0.56,149.37,0.01,1.5,171.77,0.2,19.56,187.43,0.77,8.98,209.39,-18.42,2.27,166.18,-21.35,-6.07,135.89,-20.89,12.22,111.73,18.5,1.31,166.53,30.98,10.5,139.04,9.37,19.4,158.32
0.0,-0.14,113.91,12.77,-0.14,113.91,0.0,-0.14,113.91,0.0,-0.14,113.91,-12.77,-0.14,113.91,0.0,-0.14,113.91,0.0,-0.14,113.91,0.0,0.63,149.36,-0.02,1.66,171.77,0.18,19.79,187.34,0.8,9.32,209.35,-18.44,2.4,166.15,-20.7,-7.17,136.16,-22.16,6.72,109.28,18.47,1.46,166.54,31.85,11.88,139.92,10.2,17.83,160.26
0.0,-0.14,113.91,12.77,-0.14,113.91,0.0,-0.14,113.91,0.0,-0.14,113.91,-12.77,-0.14,113.91,0.0,-0.14,113.91,0.0,-0.14,113.91,0.0,0.63,149.36,-0.02,1.66,171.77,0.17,19.79,187.34,0.78,9.32,209.35,-18.44,2.4,166.15,-20.68,-7.17,136.16,-22.12,6.72,109.27,18.47,1.46,166.53,31.86,11.8,139.89,10.2,17.61,160.26
0.0,-0.14,113.91,12.77,-0.14,113.91,0.0,-0.14,113.91,0.0,-0.14,113.91,-12.77,-0.14,113.91,0.0,-0.14,113.91,0.0,-0.14,113.91,0.0,0.63,149.36,-0.02,1.66,171.77,0.16,19.8,187.34,0.77,9.33,209.35,-18.44,2.39,166.14,-20.67,-7.18,136.15,-22.09,6.71,109.26,18.47,1.46,166.53,31.88,11.72,139.87,10.2,17.36,160.27
0.0,-0.14,113.91,12.77,-0.14,113.91,0.0,-0.14,113.91,0.0,-0.14,113.91,-12.77,-0.14,113.91,0.0,-0.14,113.91,0.0,-0.14,113.91,0.0,0.63,149.36,-0.02,1.66,171.77,0.15,19.8,187.33,0.75,9.33,209.35,-18.45,2.39,166.13,-20.65,-7.18,136.14,-22.06,6.7,109.25,18.47,1.46,166.53,31.91,11.64,139.85,10.2,17.11,160.27
0.0,-0.14,113.91,12.77,-0.14,113.91,0.0,-0.14,113.91,0.0,-0.14,113.91,-12.77,-0.14,113.91,0.0,-0.14,113.91,0.0,-0.14,113.91,-0.0,0.63,149.36,-0.03,1.67,171.77,0.12,19.81,187.33,0.71,9.34,209.35,-18.45,2.39,166.12,-20.63,-7.19,136.13,-22.02,6.69,109.23,18.45,1.47,166.53,31.92,11.58,139.84,10.2,16.92,160.28
0.0,-0.14,113.91,12.77,-0.14,113.91,0.0,-0.14,113.91,0.0,-0.14,113.91,-12.77,-0.14,113.91,0.0,-0.14,113.91,0.0,-0.14,113.91,-0.0,0.63,149.36,-0.04,1.67,171.77,0.11,19.81,187.33,0.7,9.35,209.35,-18.45,2.39,166.12,-20.61,-7.19,136.13,-21.99,6.68,109.22,18.45,1.47,166.53,31.92,11.55,139.83,10.2,16.82,160.28
0.0,-0.14,113.91,12.77,-0.14,113.91,0.0,-0.14,113.91,0.0,-0.14,113.91,-12.77,-0.14,113.91,0.0,-0.14,113.91,0.0,-0.14,113.91,-0.01,0.63,149.36,-0.05,1.67,171.77,0.09,19.81,187.33,0.67,9.36,209.34,-18.46,2.38,166.11,-20.59,-7.2,136.12,-21.96,6.67,109.21,18.44,1.47,166.53,31.91,11.55,139.82,10.19,16.85,160.28
0.0,-0.14,113.91,12.77,-0.14,113.91,0.0,-0.14,113.91,0.0,-0.14,113.91,-12.77,-0.14,113.91,0.0,-0.14,113.91,0.0,-0.14,113.91,-0.01,0.63,149.36,-0.05,1.67,171.77,0.07,19.82,187.32,0.65,9.36,209.34,-18.46,2.38,166.1,-20.57,-7.2,136.11,-21.92,6.66,109.2,18.44,1.47,166.52,31.87,11.6,139.82,10.19,17.0,160.29
0.0,-0.14,113.91,12.77,-0.14,113.91,0.0,-0.14,113.91,0.0,-0.14,113.91,-12.77,-0.14,113.91,0.0,-0.14,113.91,0.0,-0.14,113.91,-0.01,0.63,149.36,-0.05,1.67,171.77,0.06,19.82,187.32,0.63,9.37,209.34,-18.46,2.38,166.1,-20.55,-7.21,136.1,-21.89,6.65,109.19,18.44,1.47,166.52,31.83,11.67,139.82,10.19,17.23,160.29
0.0,-0.14,113.91,12.77,-0.14,113.91,0.0,-0.14,113.91,0.0,-0.14,113.91,-12.77,-0.14,113.91,0.0,-0.14,113.91,0.0,-0.14,113.91,-0.01,0.63,149.36,-0.05,1.67,171.77,0.05,19.82,187.32,0.62,9.37,209.34,-18.46,2.38,166.09,-20.53,-7.21,136.1,-21.86,6.65,109.18,18.43,1.47,166.52,31.79,11.74,139.83,10.2,17.48,160.29
0.0,-0.14,113.91,12.77,-0.14,113.91,0.0,-0.14,113.91,0.0,-0.14,113.91,-12.77,-0.14,113.91,0.0,-0.14,113.91,0.0,-0.14,113.91,-0.01,0.63,149.36,-0.06,1.67,171.77,0.03,19.83,187.32,0.58,9.38,209.34,-18.47,2.37,166.08,-20.51,-7.22,136.08,-21.82,6.64,109.17,18.42,1.48,166.52,31.74,11.81,139.84,10.19,17.72,160.3
0.0,-0.14,113.91,12.77,-0.14,113.91,0.0,-0.14,113.91,0.0,-0.14,113.91,-12.77,-0.14,113.91,0.0,-0.14,113.91,0.0,-0.14,113.91,-0.01,0.63,149.36,-0.07,1.68,171.77,0.02,19.83,187.32,0.56,9.39,209.34,-18.47,2.37,166.07,-20.49,-7.22,136.08,-21.78,6.63,109.16,18.42,1.48,166.52,31.71,11.86,139.84,10.19,17.88,160.31
0.0,-0.14,113.91,12.77,-0.14,113.91,0.0,-0.14,113.91,0.0,-0.14,113.91,-12.77,-0.14,113.91,0.0,-0.14,113.91,0.0,-0.14,113.91,-0.01,0.63,149.36,-0.07,1.68,171.77,0.01,19.83,187.31,0.55,9.39,209.34,-18.47,2.37,166.07,-20.47,-7.23,136.07,-21.75,6.62,109.15,18.42,1.48,166.51,31.7,11.87,139.84,10.2,17.93,160.31
0.0,-0.14,113.91,12.77,-0.14,113.91,0.0,-0.14,113.91,0.0,-0.14,113.91,-12.77,-0.14,113.91,0.0,-0.14,113.91,0.0,-0.14,113.91,-0.01,0.63,149.36,-0.08,1.68,171.77,-0.02,19.84,187.31,0.51,9.4,209.34,-18.48,2.37,166.06,-20.45,-7.23,136.06,-21.71,6.61,109.13,18.4,1.49,166.52,31.69,11.85,139.83,10.19,17.88,160.31
0.0,-0.14,113.91,12.77,-0.14,113.91,0.0,-0.14,113.91,0.0,-0.14,113.91,-12.77,-0.14,113.91,0.0,-0.14,113.91,0.0,-0.14,113.91,-0.01,0.63,149.36,-0.08,1.68,171.77,-0.03,19.84,187.31,0.5,9.4,209.34,-18.48,2.36,166.05,-20.43,-7.24,136.05,-21.68,6.6,109.13,18.4,1.48,166.51,31.7,11.8,139.81,10.19,17.72,160.32
0.0,-0.14,113.91,12.77,-0.14,113.91,0.0,-0.14,113.91,0.0,-0.14,113.91,-12.77,-0.14,113.91,0.0,-0.14,113.91,0.0,-0.14,113.91,-0.02,0.63,149.36,-0.09,1.68,171.77,-0.04,19.84,187.31,0.48,9.41,209.34,-18.48,2.36,166.04,-20.41,-7.24,136.04,-21.64,6.6,109.11,18.4,1.49,166.51,31.71,11.73,139.8,10.18,17.51,160.32
0.0,-0.14,113.91,12.77,-0.14,113.91,0.0,-0.14,113.91,0.0,-0.14,113.91,-12.77,-0.14,113.91,0.0,-0.14,113.91,0.0,-0.14,113.91,-0.02,0.63,149.36,-0.09,1.68,171.76,-0.06,19.84,187.31,0.46,9.41,209.34,-18.49,2.36,166.04,-20.39,-7.24,136.04,-21.6,6.59,109.11,18.39,1.49,166.51,31.73,11.66,139.78,10.18,17.28,160.32
0.0,-0.14,113.91,12.77,-0.14,113.91,0.0,-0.14,113.91,0.0,-0.14,113.91,-12.77,-0.14,113.91,0.0,-0.14,113.91,0.0,-0.14,113.91,-0.02,0.63,149.36,-0.1,1.68,171.76,-0.07,19.85,187.3,0.43,9.42,209.34,-18.49,2.36,166.03,-20.37,-7.25,136.03,-21.57,6.58,109.09,18.38,1.49,166.51,31.75,11.6,139.76,10.18,17.1,160.33
0.0,-0.14,113.91,12.77,-0.14,113.91,0.0,-0.14,113.91,0.0,-0.14,113.91,-12.77,-0.14,113.91,0.0,-0.14,113.91,0.0,-0.14,113.91,-0.02,0.63,149.36,-0.1,1.68,171.76,-0.09,19.85,187.3,0.41,9.42,209.34,-18.49,2.35,166.02,-20.35,-7.25,136.02,-21.53,6.57,109.08,18.38,1.49,166.51,31.75,11.56,139.75,10.18,16.98,160.33
0.0,-0.14,113.91,12.77,-0.14,113.91,0.0,-0.14,113.91,0.0,-0.14,113.91,-12.77,-0.14,113.91,0.0,-0.14,113.91,0.0,-0.14,113.91,-0.02,0.63,149.36,-0.11,1.69,171.76,-0.1,19.85,187.3,0.39,9.43,209.34,-18.5,2.35,166.01,-20.34,-7.26,136.01,-21.5,6.57,109.07,18.37,1.49,166.5,31.74,11.54,139.74,10.18,16.93,160.34
0.0,-0.14,113.91,12.77,-0.14,113.91,0.0,-0.14,113.91,0.0,-0.14,113.91,-12.77,-0.14,113.91,0.0,-0.14,113.91,0.0,-0.14,113.91,-0.02,0.63,149.36,-0.11,1.68,171.76,-0.11,19.85,187.3,0.37,9.42,209.34,-18.49,2.35,166.01,-20.32,-7.26,136.0,-21.46,6.58,109.07,18.37,1.49,166.5,31.66,11.62,139.73,10.1,17.06,160.31
0.0,-0.14,113.91499999999999,12.77,-0.14,113.91,0.0,-0.14,113.91499999999999,0.0,-0.14,113.91499999999999,-12.77,-0.14,113.92,0.0,-0.14,113.91499999999999,0.0,-0.14,113.91499999999999,-0.01,0.62,149.36,-0.08,1.64,171.77,-0.15,19.79,187.32,0.32,9.35,209.35,-18.47,2.22,166.03,-20.28,-7.34,136.0,-21.48,6.63,109.14,18.4,1.56,166.48,30.85,12.55,139.64,9.2,18.21,160.07
0.0,-0.14,113.91499999999999,12.77,-0.14,113.91,0.0,-0.14,113.91499999999999,0.0,-0.14,113.91499999999999,-12.77,-0.14,113.92,0.0,-0.14,113.91499999999999,0.0,-0.14,113.91499999999999,0.02,0.59,149.37,-0.02,1.57,171.77,-0.18,19.7,187.35,0.27,9.22,209.36,-18.43,2.02,166.06,-20.24,-7.45,136.01,-21.52,6.79,109.3,18.45,1.66,166.43,29.31,14.17,139.57,7.49,20.28,159.69
0.0,-0.14,113.91,12.77,-0.14,113.9,0.0,-0.14,113.91,0.0,-0.14,113.91,-12.77,-0.14,113.92,0.0,-0.14,113.91,0.0,-0.14,113.91,0.04,0.55,149.37,0.06,1.48,171.77,-0.23,19.57,187.39,0.19,9.05,209.38,-18.37,1.75,166.11,-20.2,-7.58,136.02,-21.57,7.04,109.52,18.5,1.81,166.38,27.11,16.24,139.66,5.06,22.95,159.33
0.0,-0.14,113.915,12.77,-0.14,113.9,0.0,-0.14,113.915,0.0,-0.14,113.915,-12.77,-0.14,113.93,0.0,-0.14,113.915,0.0,-0.14,113.915,0.08,0.52,149.37,0.15,1.38,171.78,-0.27,19.43,187.44,0.12,8.86,209.4,-18.29,1.46,166.17,-20.17,-7.71,136.03,-21.61,7.4,109.81,18.57,1.96,166.32,24.4,18.43,140.04,2.06,25.86,159.12
0.0,-0.14,113.915,12.77,-0.14,113.9,0.0,-0.14,113.915,0.0,-0.14,113.915,-12.77,-0.14,113.93,0.0,-0.14,113.915,0.0,-0.14,113.915,0.1,0.48,149.37,0.24,1.29,171.78,-0.32,19.29,187.48,0.05,8.67,209.42,-18.22,1.17,166.22,-20.15,-7.81,136.03,-21.62,7.88,110.15,18.63,2.11,166.26,21.36,20.5,140.76,-1.28,28.71,159.15
0.0,-0.14,113.91,12.77,-0.14,113.89,0.0,-0.14,113.91,0.0,-0.14,113.91,-12.77,-0.14,113.93,0.0,-0.14,113.91,0.0,-0.14,113.91,0.13,0.45,149.37,0.31,1.21,171.78,-0.36,19.17,187.52,-0.01,8.5,209.44,-18.16,0.93,166.26,-20.16,-7.86,136.02,-21.58,8.49,110.56,18.67,2.25,166.21,18.25,22.25,141.8,-4.7,31.24,159.42
0.0,-0.14,113.91499999999999,12.77,-0.14,113.89,0.0,-0.14,113.91499999999999,0.0,-0.14,113.91499999999999,-12.77,-0.14,113.94,0.0,-0.14,113.91499999999999,0.0,-0.14,113.91499999999999,0.15,0.43,149.37,0.36,1.15,171.78,-0.39,19.09,187.55,-0.05,8.39,209.45,-18.12,0.77,166.29,-20.2,-7.83,136.0,-21.45,9.24,111.0,18.7,2.36,166.17,15.33,23.57,143.05,-7.9,33.34,159.87
0.0,-0.14,113.91499999999999,12.77,-0.14,113.89,0.0,-0.14,113.91499999999999,0.0,-0.14,113.91499999999999,-12.77,-0.14,113.94,0.0,-0.14,113.91499999999999,0.0,-0.14,113.91499999999999,0.16,0.42,149.37,0.38,1.13,171.78,-0.41,19.07,187.56,-0.08,8.35,209.46,-18.1,0.71,166.3,-20.28,-7.7,135.96,-21.2,10.13,111.48,18.71,2.41,166.16,13.07,24.43,144.26,-10.34,34.93,160.38
0.0,-0.14,113.91499999999999,12.77,-0.14,113.89,0.0,-0.14,113.91499999999999,0.0,-0.14,113.91499999999999,-12.77,-0.14,113.94,0.0,-0.14,113.91499999999999,0.0,-0.14,113.91499999999999,0.15,0.42,149.37,0.37,1.13,171.78,-0.42,19.07,187.55,-0.1,8.36,209.46,-18.1,0.72,166.29,-20.4,-7.5,135.91,-20.83,11.13,112.02,18.7,2.4,166.16,14.16,24.68,144.28,-8.5,36.0,160.9
0.0,-0.14,113.91499999999999,12.77,-0.14,113.89,0.0,-0.14,113.91499999999999,0.0,-0.14,113.91499999999999,-12.77,-0.14,113.94,0.0,-0.14,113.91499999999999,0.0,-0.14,113.91499999999999,0.15,0.42,149.37,0.37,1.13,171.78,-0.41,19.07,187.55,-0.11,8.36,209.45,-18.1,0.75,166.28,-20.53,-7.26,135.85,-20.38,12.2,112.63,18.7,2.37,166.16,15.26,24.89,144.32,-6.59,36.97,161.49
0.0,-0.14,113.91499999999999,12.77,-0.14,113.89,0.0,-0.14,113.91499999999999,0.0,-0.14,113.91499999999999,-12.77,-0.14,113.94,0.0,-0.14,113.91499999999999,0.0,-0.14,113.91499999999999,0.15,0.42,149.37,0.36,1.13,171.78,-0.41,19.07,187.55,-0.12,8.37,209.45,-18.11,0.8,166.27,-20.67,-6.98,135.8,-19.83,13.32,113.32,18.7,2.32,166.16,16.38,25.03,144.37,-4.61,37.81,162.08
0.0,-0.14,113.91499999999999,12.77,-0.14,113.89,0.0,-0.14,113.91499999999999,0.0,-0.14,113.91499999999999,-12.77,-0.14,113.94,0.0,-0.14,113.91499999999999,0.0,-0.14,113.91499999999999,0.15,0.42,149.37,0.36,1.13,171.78,-0.4,19.08,187.55,-0.12,8.37,209.45,-18.11,0.85,166.26,-20.8,-6.68,135.73,-19.16,14.45,114.08,18.7,2.25,166.16,17.53,25.06,144.38,-2.56,38.55,162.6
0.0,-0.14,113.91499999999999,12.77,-0.14,113.89,0.0,-0.14,113.91499999999999,0.0,-0.14,113.91499999999999,-12.77,-0.14,113.94,0.0,-0.14,113.91499999999999,0.0,-0.14,113.91499999999999,0.15,0.42,149.37,0.36,1.13,171.78,-0.37,19.08,187.54,-0.12,8.38,209.45,-18.11,0.94,166.25,-20.96,-6.33,135.67,-18.42,15.61,114.93,18.71,2.17,166.16,18.72,24.95,144.31,-0.44,39.15,163.0
0.0,-0.14,113.91499999999999,12.77,-0.14,113.89,0.0,-0.14,113.91499999999999,0.0,-0.14,113.91499999999999,-12.77,-0.14,113.94,0.0,-0.14,113.91499999999999,0.0,-0.14,113.91499999999999,0.15,0.42,149.37,0.36,1.13,171.78,-0.36,19.09,187.53,-0.14,8.4,209.45,-18.11,1.02,166.24,-21.13,-5.98,135.62,-17.6,16.71,115.85,18.71,2.08,166.16,19.93,24.66,144.14,1.75,39.62,163.22
0.0,-0.14,113.91499999999999,12.77,-0.14,113.89,0.0,-0.14,113.91499999999999,0.0,-0.14,113.91499999999999,-12.77,-0.14,113.94,0.0,-0.14,113.91499999999999,0.0,-0.14,113.91499999999999,0.15,0.42,149.37,0.36,1.13,171.78,-0.33,19.09,187.53,-0.12,8.4,209.45,-18.11,1.11,166.23,-21.29,-5.6,135.56,-16.7,17.78,116.84,18.71,1.99,166.16,21.22,24.14,143.82,4.12,39.97,163.19
0.0,-0.14,113.91499999999999,12.77,-0.14,113.89,0.0,-0.14,113.91499999999999,0.0,-0.14,113.91499999999999,-12.77,-0.14,113.94,0.0,-0.14,113.91499999999999,0.0,-0.14,113.91499999999999,0.15,0.42,149.37,0.35,1.13,171.78,-0.31,19.1,187.53,-0.13,8.41,209.44,-18.11,1.22,166.22,-21.45,-5.2,135.5,-15.73,18.79,117.9,18.71,1.88,166.16,22.69,23.3,143.33,6.92,40.28,162.84
0.0,-0.14,113.91499999999999,12.77,-0.14,113.89,0.0,-0.14,113.91499999999999,0.0,-0.14,113.91499999999999,-12.77,-0.14,113.94,0.0,-0.14,113.91499999999999,0.0,-0.14,113.91499999999999,0.15,0.42,149.37,0.35,1.13,171.78,-0.28,19.1,187.52,-0.13,8.42,209.44,-18.11,1.32,166.21,-21.6,-4.78,135.45,-14.71,19.72,119.01,18.71,1.78,166.16,24.13,22.21,142.73,9.85,40.43,162.27
0.0,-0.135,113.915,12.77,-0.13,113.9,0.0,-0.135,113.915,0.0,-0.135,113.915,-12.77,-0.14,113.93,0.0,-0.135,113.915,0.0,-0.135,113.915,0.13,0.43,149.37,0.32,1.15,171.78,-0.29,19.12,187.51,-0.17,8.45,209.44,-18.13,1.43,166.2,-21.77,-4.36,135.39,-13.69,20.55,120.15,18.69,1.68,166.17,25.43,20.93,142.09,12.68,40.3,161.6
0.0,-0.135,113.915,12.77,-0.13,113.9,0.0,-0.135,113.915,0.0,-0.135,113.915,-12.77,-0.14,113.93,0.0,-0.135,113.915,0.0,-0.135,113.915,0.13,0.43,149.37,0.31,1.15,171.78,-0.27,19.13,187.51,-0.18,8.47,209.44,-18.13,1.55,166.19,-21.92,-3.92,135.34,-12.65,21.3,121.34,18.69,1.57,166.18,26.53,19.53,141.44,15.29,39.82,160.92
0.0,-0.135,113.915,12.77,-0.13,113.9,0.0,-0.135,113.915,0.0,-0.135,113.915,-12.77,-0.14,113.93,0.0,-0.135,113.915,0.0,-0.135,113.915,0.13,0.43,149.37,0.31,1.15,171.78,-0.24,19.13,187.5,-0.16,8.47,209.44,-18.13,1.65,166.18,-22.06,-3.49,135.29,-11.64,21.95,122.54,18.69,1.47,166.18,27.37,18.11,140.81,17.41,39.01,160.36
0.0,-0.135,113.915,12.77,-0.13,113.9,0.0,-0.135,113.915,0.0,-0.135,113.915,-12.77,-0.14,113.93,0.0,-0.135,113.915,0.0,-0.135,113.915,0.13,0.43,149.37,0.31,1.15,171.78,-0.22,19.14,187.5,-0.17,8.49,209.43,-18.13,1.75,166.17,-22.18,-3.05,135.24,-10.66,22.51,123.76,18.69,1.37,166.18,27.9,16.82,140.25,18.83,37.95,159.98
0.0,-0.135,113.915,12.77,-0.13,113.9,0.0,-0.135,113.915,0.0,-0.135,113.915,-12.77,-0.14,113.93,0.0,-0.135,113.915,0.0,-0.135,113.915,0.13,0.43,149.37,0.31,1.15,171.78,-0.19,19.14,187.5,-0.16,8.49,209.43,-18.12,1.83,166.16,-22.29,-2.63,135.2,-9.76,22.99,124.96,18.69,1.28,166.18,28.19,15.48,139.65,19.69,36.56,159.68
0.0,-0.135,113.915,12.77,-0.13,113.9,0.0,-0.135,113.915,0.0,-0.135,113.915,-12.77,-0.14,113.93,0.0,-0.135,113.915,0.0,-0.135,113.915,0.13,0.43,149.37,0.31,1.15,171.78,-0.17,19.14,187.49,-0.16,8.5,209.43,-18.12,1.91,166.15,-22.4,-2.22,135.16,-8.94,23.39,126.15,18.69,1.2,166.18,28.31,14.05,139.02,20.09,34.86,159.44
0.0,-0.135,113.915,12.77,-0.13,113.9,0.0,-0.135,113.915,0.0,-0.135,113.915,-12.77,-0.14,113.93,0.0,-0.135,113.915,0.0,-0.135,113.915,0.13,0.43,149.37,0.3,1.15,171.78,-0.15,19.14,187.49,-0.15,8.5,209.43,-18.11,1.99,166.14,-22.48,-1.81,135.12,-8.19,23.74,127.31,18.69,1.12,166.18,28.33,12.62,138.42,20.21,33.06,159.27
0.0,-0.135,113.915,12.77,-0.13,113.9,0.0,-0.135,113.915,0.0,-0.135,113.915,-12.77,-0.14,113.93,0.0,-0.135,113.915,0.0,-0.135,113.915,0.13,0.43,149.37,0.3,1.15,171.78,-0.13,19.15,187.49,-0.15,8.51,209.43,-18.11,2.05,166.14,-22.55,-1.43,135.09,-7.55,24.04,128.42,18.68,1.06,166.18,28.3,11.35,137.94,20.24,31.41,159.17
0.0,-0.135,113.915,12.77,-0.13,113.9,0.0,-0.135,113.915,0.0,-0.135,113.915,-12.77,-0.14,113.93,0.0,-0.135,113.915,0.0,-0.135,113.915,0.13,0.43,149.37,0.3,1.14,171.78,-0.12,19.15,187.48,-0.15,8.51,209.43,-18.11,2.09,166.13,-22.6,-1.08,135.06,-7.03,24.31,129.48,18.68,1.02,166.18,28.27,10.35,137.6,20.3,30.14,159.12
0.0,-0.135,113.915,12.77,-0.13,113.9,0.0,-0.135,113.915,0.0,-0.135,113.915,-12.77,-0.14,113.93,0.0,-0.135,113.915,0.0,-0.135,113.915,0.12,0.43,149.37,0.3,1.15,171.78,-0.12,19.15,187.48,-0.16,8.52,209.43,-18.11,2.12,166.12,-22.64,-0.76,135.03,-6.62,24.56,130.48,18.68,1.0,166.18,28.25,9.77,137.42,20.37,29.43,159.09
0.0,-0.135,113.915,12.77,-0.13,113.9,0.0,-0.135,113.915,0.0,-0.135,113.915,-12.77,-0.14,113.93,0.0,-0.135,113.915,0.0,-0.135,113.915,0.12,0.43,149.37,0.29,1.15,171.78,-0.13,19.14,187.49,-0.18,8.51,209.43,-18.11,2.12,166.12,-22.67,-0.47,135.0,-6.33,24.79,131.42,18.68,0.99,166.18,28.25,9.68,137.39,20.39,29.32,159.08
